metric_id,metric_code,metric_label,concept_code,domain,geo_level_code,frequency_code,unit,direction,is_active,data_status_code,snowflake_column,table_path,coverage_pct,first_vintage,notes
YARDI_MAN_F5ABEAD752,yardi_entity_yardi_camrule_banchordeduction,Yardi Banchordeduction,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BANCHORDEDUCTION,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_DBDB3EC676,yardi_entity_yardi_camrule_baserule,Yardi Baserule,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BASERULE,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_F80393D8C2,yardi_entity_yardi_camrule_bbaseamountcredit,Yardi Bbaseamountcredit,pipeline,place,cbsa,monthly,usd,neutral,TRUE,vendor_stated,BBASEAMOUNTCREDIT,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_97FE211D34,yardi_entity_yardi_camrule_bcalcestimate,Yardi Bcalcestimate,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BCALCESTIMATE,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_B25D2133BE,yardi_entity_yardi_camrule_bcc,Yardi Bcc,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BCC,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_96D521790E,yardi_entity_yardi_camrule_bchargelfonunpaid,Yardi Bchargelfonunpaid,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BCHARGELFONUNPAID,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_B4978B4966,yardi_entity_yardi_camrule_bcheckannually,Yardi Bcheckannually,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BCHECKANNUALLY,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_5FE4F73A3F,yardi_entity_yardi_camrule_bcumulative,Yardi Bcumulative,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BCUMULATIVE,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_93744DE57B,yardi_entity_yardi_camrule_bdailyamount,Yardi Bdailyamount,pipeline,place,cbsa,monthly,usd,neutral,TRUE,vendor_stated,BDAILYAMOUNT,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_F6FD4BD708,yardi_entity_yardi_camrule_bendcamrule,Yardi Bendcamrule,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BENDCAMRULE,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_31AD63D43C,yardi_entity_yardi_camrule_bexcluderecovery,Yardi Bexcluderecovery,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BEXCLUDERECOVERY,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_7AE9EF77BA,yardi_entity_yardi_camrule_bgrossrenttaxinclusive,Yardi Bgrossrenttaxinclusive,rent,housing,cbsa,monthly,usd,neutral,TRUE,vendor_stated,BGROSSRENTTAXINCLUSIVE,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_11AFE1F40E,yardi_entity_yardi_camrule_bhold,Yardi Bhold,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BHOLD,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_8A4CF6C953,yardi_entity_yardi_camrule_bincreaseaspoints,Yardi Bincreaseaspoints,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BINCREASEASPOINTS,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_760665F611,yardi_entity_yardi_camrule_blastdayofperiod,Yardi Blastdayofperiod,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BLASTDAYOFPERIOD,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_1F046D172A,yardi_entity_yardi_camrule_blocked,Yardi Blocked,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BLOCKED,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_CA0FE28F6D,yardi_entity_yardi_camrule_bnaturalbreakpoint,Yardi Bnaturalbreakpoint,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BNATURALBREAKPOINT,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_84C7813AD2,yardi_entity_yardi_camrule_bninetydayduedate,Yardi Bninetydayduedate,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BNINETYDAYDUEDATE,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_F05F0E59BD,yardi_entity_yardi_camrule_boffsetmultiplier,Yardi Boffsetmultiplier,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BOFFSETMULTIPLIER,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_982D009CE3,yardi_entity_yardi_camrule_bpaymentschedule,Yardi Bpaymentschedule,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BPAYMENTSCHEDULE,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_BDFF0D71D5,yardi_entity_yardi_camrule_brevisedbilling,Yardi Brevisedbilling,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BREVISEDBILLING,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_BCC314E498,yardi_entity_yardi_camrule_broundtoonedecimal,Yardi Broundtoonedecimal,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BROUNDTOONEDECIMAL,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_E737AE20FC,yardi_entity_yardi_camrule_broundtowholenumbers,Yardi Broundtowholenumbers,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BROUNDTOWHOLENUMBERS,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_052AEA1AC4,yardi_entity_yardi_camrule_bscandinavianindexation,Yardi Bscandinavianindexation,pipeline,place,cbsa,monthly,index,neutral,TRUE,vendor_stated,BSCANDINAVIANINDEXATION,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_AD13039B02,yardi_entity_yardi_camrule_bstepindexation,Yardi Bstepindexation,pipeline,place,cbsa,monthly,index,neutral,TRUE,vendor_stated,BSTEPINDEXATION,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_68082E4F9B,yardi_entity_yardi_camrule_bswedenindexation,Yardi Bswedenindexation,pipeline,place,cbsa,monthly,index,neutral,TRUE,vendor_stated,BSWEDENINDEXATION,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_B63FF1B6FB,yardi_entity_yardi_camrule_btierbreakpoint,Yardi Btierbreakpoint,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BTIERBREAKPOINT,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_448A235347,yardi_entity_yardi_camrule_busecontractarea,Yardi Busecontractarea,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BUSECONTRACTAREA,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_E5941930AB,yardi_entity_yardi_camrule_buseoccupancydate,Yardi Buseoccupancydate,occupancy,housing,cbsa,monthly,varies,positive,TRUE,vendor_stated,BUSEOCCUPANCYDATE,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_1B5A877FAA,yardi_entity_yardi_camrule_bvatisnotnetcurrency,Yardi Bvatisnotnetcurrency,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,BVATISNOTNETCURRENCY,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_45A0B52A2F,yardi_entity_yardi_camrule_cbaseamount,Yardi Cbaseamount,pipeline,place,cbsa,monthly,usd,neutral,TRUE,vendor_stated,CBASEAMOUNT,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
YARDI_MAN_898BFE5F44,yardi_entity_yardi_camrule_cceilingamount,Yardi Cceilingamount,pipeline,place,cbsa,monthly,usd,neutral,TRUE,vendor_stated,CCEILINGAMOUNT,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
