metric_id,metric_code,metric_label,concept_code,domain,geo_level_code,frequency_code,unit,direction,is_active,data_status_code,snowflake_column,table_path,coverage_pct,first_vintage,notes
CENSUS_MAN_186D654C31,census_acs_demographics_county_family_households_pct_change_acs5_5yr,Census Family Households Pct Change Acs5 5Yr,population,household,county,monthly,pct,neutral,TRUE,vendor_stated,FAMILY_HOUSEHOLDS_PCT_CHANGE_ACS5_5YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_0988036B0D,census_acs_demographics_county_hh_head_25_44,Census Hh Head 25 44,pipeline,place,county,monthly,varies,neutral,TRUE,vendor_stated,HH_HEAD_25_44,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_00BD526CE2,census_acs_demographics_county_hh_head_25_44_abs_change_acs5_10yr,Census Hh Head 25 44 Abs Change Acs5 10Yr,pipeline,place,county,monthly,varies,neutral,TRUE,vendor_stated,HH_HEAD_25_44_ABS_CHANGE_ACS5_10YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_EA1033EC5A,census_acs_demographics_county_hh_head_25_44_abs_change_acs5_5yr,Census Hh Head 25 44 Abs Change Acs5 5Yr,pipeline,place,county,monthly,varies,neutral,TRUE,vendor_stated,HH_HEAD_25_44_ABS_CHANGE_ACS5_5YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_8EDF93D337,census_acs_demographics_county_hh_head_25_44_pct_change_acs5_10yr,Census Hh Head 25 44 Pct Change Acs5 10Yr,pipeline,place,county,monthly,pct,neutral,TRUE,vendor_stated,HH_HEAD_25_44_PCT_CHANGE_ACS5_10YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_18208D6BD2,census_acs_demographics_county_hh_head_25_44_pct_change_acs5_5yr,Census Hh Head 25 44 Pct Change Acs5 5Yr,pipeline,place,county,monthly,pct,neutral,TRUE,vendor_stated,HH_HEAD_25_44_PCT_CHANGE_ACS5_5YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_7A02A178F2,census_acs_demographics_county_housing_occupied,Census Housing Occupied,occupancy,housing,county,monthly,varies,neutral,TRUE,vendor_stated,HOUSING_OCCUPIED,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_C9951109DD,census_acs_demographics_county_housing_occupied_abs_change_acs5_10yr,Census Housing Occupied Abs Change Acs5 10Yr,occupancy,housing,county,monthly,varies,neutral,TRUE,vendor_stated,HOUSING_OCCUPIED_ABS_CHANGE_ACS5_10YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_857DE44BAD,census_acs_demographics_county_housing_occupied_abs_change_acs5_5yr,Census Housing Occupied Abs Change Acs5 5Yr,occupancy,housing,county,monthly,varies,neutral,TRUE,vendor_stated,HOUSING_OCCUPIED_ABS_CHANGE_ACS5_5YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_880A067FB8,census_acs_demographics_county_housing_occupied_pct_change_acs5_10yr,Census Housing Occupied Pct Change Acs5 10Yr,occupancy,housing,county,monthly,pct,neutral,TRUE,vendor_stated,HOUSING_OCCUPIED_PCT_CHANGE_ACS5_10YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_48B733E242,census_acs_demographics_county_housing_occupied_pct_change_acs5_5yr,Census Housing Occupied Pct Change Acs5 5Yr,occupancy,housing,county,monthly,pct,neutral,TRUE,vendor_stated,HOUSING_OCCUPIED_PCT_CHANGE_ACS5_5YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_0E043EFA3F,census_acs_demographics_county_housing_units_total,Census Housing Units Total,pipeline,place,county,monthly,count,neutral,TRUE,vendor_stated,HOUSING_UNITS_TOTAL,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_5ADBFE1094,census_acs_demographics_county_housing_units_total_abs_change_acs5_10yr,Census Housing Units Total Abs Change Acs5 10Yr,pipeline,place,county,monthly,count,neutral,TRUE,vendor_stated,HOUSING_UNITS_TOTAL_ABS_CHANGE_ACS5_10YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_428221A4F1,census_acs_demographics_county_housing_units_total_abs_change_acs5_5yr,Census Housing Units Total Abs Change Acs5 5Yr,pipeline,place,county,monthly,count,neutral,TRUE,vendor_stated,HOUSING_UNITS_TOTAL_ABS_CHANGE_ACS5_5YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_D15ED44C99,census_acs_demographics_county_housing_units_total_pct_change_acs5_10yr,Census Housing Units Total Pct Change Acs5 10Yr,pipeline,place,county,monthly,pct,neutral,TRUE,vendor_stated,HOUSING_UNITS_TOTAL_PCT_CHANGE_ACS5_10YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_3977BDEC6C,census_acs_demographics_county_housing_units_total_pct_change_acs5_5yr,Census Housing Units Total Pct Change Acs5 5Yr,pipeline,place,county,monthly,pct,neutral,TRUE,vendor_stated,HOUSING_UNITS_TOTAL_PCT_CHANGE_ACS5_5YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_7E52C2B24E,census_acs_demographics_county_housing_vacant,Census Housing Vacant,vacancy,housing,county,monthly,varies,neutral,TRUE,vendor_stated,HOUSING_VACANT,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_9CC588AE3F,census_acs_demographics_county_housing_vacant_abs_change_acs5_10yr,Census Housing Vacant Abs Change Acs5 10Yr,vacancy,housing,county,monthly,varies,neutral,TRUE,vendor_stated,HOUSING_VACANT_ABS_CHANGE_ACS5_10YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_95A1F3326D,census_acs_demographics_county_housing_vacant_abs_change_acs5_5yr,Census Housing Vacant Abs Change Acs5 5Yr,vacancy,housing,county,monthly,varies,neutral,TRUE,vendor_stated,HOUSING_VACANT_ABS_CHANGE_ACS5_5YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_ACC69D1B90,census_acs_demographics_county_housing_vacant_pct_change_acs5_10yr,Census Housing Vacant Pct Change Acs5 10Yr,vacancy,housing,county,monthly,pct,neutral,TRUE,vendor_stated,HOUSING_VACANT_PCT_CHANGE_ACS5_10YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_A652651C54,census_acs_demographics_county_housing_vacant_pct_change_acs5_5yr,Census Housing Vacant Pct Change Acs5 5Yr,vacancy,housing,county,monthly,pct,neutral,TRUE,vendor_stated,HOUSING_VACANT_PCT_CHANGE_ACS5_5YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_4BC507FE64,census_acs_demographics_county_in_labor_force,Census In Labor Force,employment,place,county,monthly,varies,neutral,TRUE,vendor_stated,IN_LABOR_FORCE,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_63A3BC9578,census_acs_demographics_county_in_labor_force_abs_change_acs5_10yr,Census In Labor Force Abs Change Acs5 10Yr,employment,place,county,monthly,varies,neutral,TRUE,vendor_stated,IN_LABOR_FORCE_ABS_CHANGE_ACS5_10YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_C7A4D22716,census_acs_demographics_county_in_labor_force_abs_change_acs5_5yr,Census In Labor Force Abs Change Acs5 5Yr,employment,place,county,monthly,varies,neutral,TRUE,vendor_stated,IN_LABOR_FORCE_ABS_CHANGE_ACS5_5YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_E623AFDC34,census_acs_demographics_county_in_labor_force_pct_change_acs5_10yr,Census In Labor Force Pct Change Acs5 10Yr,employment,place,county,monthly,pct,neutral,TRUE,vendor_stated,IN_LABOR_FORCE_PCT_CHANGE_ACS5_10YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_F29FEF5052,census_acs_demographics_county_in_labor_force_pct_change_acs5_5yr,Census In Labor Force Pct Change Acs5 5Yr,employment,place,county,monthly,pct,neutral,TRUE,vendor_stated,IN_LABOR_FORCE_PCT_CHANGE_ACS5_5YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_EF1AB0DDD8,census_acs_demographics_county_labor_force_participation_rate,Census Labor Force Participation Rate,employment,place,county,monthly,pct,neutral,TRUE,vendor_stated,LABOR_FORCE_PARTICIPATION_RATE,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_4AD74B3123,census_acs_demographics_county_labor_force_participation_rate_ppt_change_acs5_10yr,Census Labor Force Participation Rate Ppt Change Acs5 10Yr,employment,place,county,monthly,pct,neutral,TRUE,vendor_stated,LABOR_FORCE_PARTICIPATION_RATE_PPT_CHANGE_ACS5_10YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
CENSUS_MAN_BDA16A02B0,census_acs_demographics_county_labor_force_participation_rate_ppt_change_acs5_5yr,Census Labor Force Participation Rate Ppt Change Acs5 5Yr,employment,place,county,monthly,pct,neutral,TRUE,vendor_stated,LABOR_FORCE_PARTICIPATION_RATE_PPT_CHANGE_ACS5_5YR,TRANSFORM.DEV.FACT_ACS_DEMOGRAPHICS_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
