metric_id,metric_code,metric_label,concept_code,domain,geo_level_code,frequency_code,unit,direction,is_active,data_status_code,snowflake_column,table_path,coverage_pct,first_vintage,notes
MARKERR_MAN_FE4DE19865,markerr_markerr_amenity_h3_r8_snapshot_high_score_avg,Markerr High Score Avg,pipeline,place,cbsa,monthly,index,neutral,TRUE,vendor_stated,HIGH_SCORE_AVG,TRANSFORM.DEV.FACT_MARKERR_AMENITY_H3_R8_SNAPSHOT,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_4FE703DE62,markerr_markerr_amenity_h3_r8_snapshot_middle_score_avg,Markerr Middle Score Avg,pipeline,place,cbsa,monthly,index,neutral,TRUE,vendor_stated,MIDDLE_SCORE_AVG,TRANSFORM.DEV.FACT_MARKERR_AMENITY_H3_R8_SNAPSHOT,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_110C792D7C,markerr_markerr_amenity_h3_r8_snapshot_private_score_avg,Markerr Private Score Avg,pipeline,place,cbsa,monthly,index,neutral,TRUE,vendor_stated,PRIVATE_SCORE_AVG,TRANSFORM.DEV.FACT_MARKERR_AMENITY_H3_R8_SNAPSHOT,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_F911C1D82E,markerr_markerr_amenity_h3_r8_snapshot_property_crime_index_wavg,Markerr Property Crime Index Wavg,crime,place,cbsa,monthly,index,neutral,TRUE,vendor_stated,PROPERTY_CRIME_INDEX_WAVG,TRANSFORM.DEV.FACT_MARKERR_AMENITY_H3_R8_SNAPSHOT,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_856E64F8B1,markerr_markerr_amenity_h3_r8_snapshot_public_score_avg,Markerr Public Score Avg,pipeline,place,cbsa,monthly,index,neutral,TRUE,vendor_stated,PUBLIC_SCORE_AVG,TRANSFORM.DEV.FACT_MARKERR_AMENITY_H3_R8_SNAPSHOT,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_844F65E486,markerr_markerr_amenity_h3_r8_snapshot_school_count,Markerr School Count,education,household,cbsa,monthly,count,neutral,TRUE,vendor_stated,SCHOOL_COUNT,TRANSFORM.DEV.FACT_MARKERR_AMENITY_H3_R8_SNAPSHOT,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_9438F7366E,markerr_markerr_amenity_h3_r8_snapshot_school_good_plus_share,Markerr School Good Plus Share,education,household,cbsa,monthly,pct,neutral,TRUE,vendor_stated,SCHOOL_GOOD_PLUS_SHARE,TRANSFORM.DEV.FACT_MARKERR_AMENITY_H3_R8_SNAPSHOT,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_D8B25F3A85,markerr_markerr_amenity_h3_r8_snapshot_school_score_avg,Markerr School Score Avg,education,household,cbsa,monthly,index,neutral,TRUE,vendor_stated,SCHOOL_SCORE_AVG,TRANSFORM.DEV.FACT_MARKERR_AMENITY_H3_R8_SNAPSHOT,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_7FA522AA87,markerr_markerr_amenity_h3_r8_snapshot_school_score_max,Markerr School Score Max,education,household,cbsa,monthly,index,neutral,TRUE,vendor_stated,SCHOOL_SCORE_MAX,TRANSFORM.DEV.FACT_MARKERR_AMENITY_H3_R8_SNAPSHOT,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_8CD612B58F,markerr_markerr_amenity_h3_r8_snapshot_school_top_tier_share,Markerr School Top Tier Share,education,household,cbsa,monthly,pct,neutral,TRUE,vendor_stated,SCHOOL_TOP_TIER_SHARE,TRANSFORM.DEV.FACT_MARKERR_AMENITY_H3_R8_SNAPSHOT,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_D66AB28C20,markerr_markerr_amenity_h3_r8_snapshot_violent_crime_index_wavg,Markerr Violent Crime Index Wavg,crime,place,cbsa,monthly,index,neutral,TRUE,vendor_stated,VIOLENT_CRIME_INDEX_WAVG,TRANSFORM.DEV.FACT_MARKERR_AMENITY_H3_R8_SNAPSHOT,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_FAD8EF0038,markerr_markerr_crime_h3_r8_snapshot_crime_index_wavg,Markerr Crime Index Wavg,crime,place,cbsa,monthly,index,neutral,TRUE,vendor_stated,CRIME_INDEX_WAVG,TRANSFORM.DEV.FACT_MARKERR_CRIME_H3_R8_SNAPSHOT,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_13A42AA4D2,markerr_markerr_crime_h3_r8_snapshot_crime_index_wavg_0_100,Markerr Crime Index Wavg 0 100,crime,place,cbsa,monthly,index,neutral,TRUE,vendor_stated,CRIME_INDEX_WAVG_0_100,TRANSFORM.DEV.FACT_MARKERR_CRIME_H3_R8_SNAPSHOT,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_8D6252F112,markerr_markerr_crime_h3_r8_snapshot_property_crime_index_wavg,Markerr Property Crime Index Wavg,crime,place,cbsa,monthly,index,neutral,TRUE,vendor_stated,PROPERTY_CRIME_INDEX_WAVG,TRANSFORM.DEV.FACT_MARKERR_CRIME_H3_R8_SNAPSHOT,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_509B013B03,markerr_markerr_crime_h3_r8_snapshot_property_crime_index_wavg_0_100,Markerr Property Crime Index Wavg 0 100,crime,place,cbsa,monthly,index,neutral,TRUE,vendor_stated,PROPERTY_CRIME_INDEX_WAVG_0_100,TRANSFORM.DEV.FACT_MARKERR_CRIME_H3_R8_SNAPSHOT,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_0C476BD7E8,markerr_markerr_crime_h3_r8_snapshot_violent_crime_index_wavg,Markerr Violent Crime Index Wavg,crime,place,cbsa,monthly,index,neutral,TRUE,vendor_stated,VIOLENT_CRIME_INDEX_WAVG,TRANSFORM.DEV.FACT_MARKERR_CRIME_H3_R8_SNAPSHOT,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_62350F4797,markerr_markerr_crime_h3_r8_snapshot_violent_crime_index_wavg_0_100,Markerr Violent Crime Index Wavg 0 100,crime,place,cbsa,monthly,index,neutral,TRUE,vendor_stated,VIOLENT_CRIME_INDEX_WAVG_0_100,TRANSFORM.DEV.FACT_MARKERR_CRIME_H3_R8_SNAPSHOT,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_2D185CC55D,markerr_markerr_mf_pipeline_county_monthly_completion_ratio,Markerr Completion Ratio,pipeline,place,county,monthly,pct,neutral,TRUE,vendor_stated,COMPLETION_RATIO,TRANSFORM.DEV.FACT_MARKERR_MF_PIPELINE_COUNTY_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_7BC4B6C915,markerr_markerr_mf_pipeline_county_monthly_permit_value_planning,Markerr Permit Value Planning,permits,housing,county,monthly,usd,neutral,TRUE,vendor_stated,PERMIT_VALUE_PLANNING,TRANSFORM.DEV.FACT_MARKERR_MF_PIPELINE_COUNTY_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_FEE1859583,markerr_markerr_mf_pipeline_county_monthly_projects_completed,Markerr Projects Completed,pipeline,place,county,monthly,varies,neutral,TRUE,vendor_stated,PROJECTS_COMPLETED,TRANSFORM.DEV.FACT_MARKERR_MF_PIPELINE_COUNTY_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_B7DDD7CDD3,markerr_markerr_mf_pipeline_county_monthly_projects_planning,Markerr Projects Planning,pipeline,place,county,monthly,varies,neutral,TRUE,vendor_stated,PROJECTS_PLANNING,TRANSFORM.DEV.FACT_MARKERR_MF_PIPELINE_COUNTY_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_01C026D2EC,markerr_markerr_mf_pipeline_county_monthly_projects_under_construction,Markerr Projects Under Construction,permits,housing,county,monthly,varies,neutral,TRUE,vendor_stated,PROJECTS_UNDER_CONSTRUCTION,TRANSFORM.DEV.FACT_MARKERR_MF_PIPELINE_COUNTY_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_61296AD0DD,markerr_markerr_mf_pipeline_county_monthly_units_active_supply,Markerr Units Active Supply,pipeline,place,county,monthly,count,neutral,TRUE,vendor_stated,UNITS_ACTIVE_SUPPLY,TRANSFORM.DEV.FACT_MARKERR_MF_PIPELINE_COUNTY_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_EAD75EDE69,markerr_markerr_mf_pipeline_county_monthly_units_completed,Markerr Units Completed,pipeline,place,county,monthly,count,neutral,TRUE,vendor_stated,UNITS_COMPLETED,TRANSFORM.DEV.FACT_MARKERR_MF_PIPELINE_COUNTY_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_1363176F6E,markerr_markerr_mf_pipeline_county_monthly_units_construction_3mo_sum,Markerr Units Construction 3Mo Sum,permits,housing,county,monthly,count,neutral,TRUE,vendor_stated,UNITS_CONSTRUCTION_3MO_SUM,TRANSFORM.DEV.FACT_MARKERR_MF_PIPELINE_COUNTY_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_C78EFB0623,markerr_markerr_mf_pipeline_county_monthly_units_planning,Markerr Units Planning,pipeline,place,county,monthly,count,neutral,TRUE,vendor_stated,UNITS_PLANNING,TRANSFORM.DEV.FACT_MARKERR_MF_PIPELINE_COUNTY_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_8D29C79B41,markerr_markerr_mf_pipeline_county_monthly_units_planning_3mo_sum,Markerr Units Planning 3Mo Sum,pipeline,place,county,monthly,count,neutral,TRUE,vendor_stated,UNITS_PLANNING_3MO_SUM,TRANSFORM.DEV.FACT_MARKERR_MF_PIPELINE_COUNTY_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_077567F26F,markerr_markerr_mf_pipeline_county_monthly_units_planning_mom,Markerr Units Planning Mom,pipeline,place,county,monthly,count,neutral,TRUE,vendor_stated,UNITS_PLANNING_MOM,TRANSFORM.DEV.FACT_MARKERR_MF_PIPELINE_COUNTY_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_03B9400299,markerr_markerr_mf_pipeline_county_monthly_units_planning_qoq,Markerr Units Planning Qoq,pipeline,place,county,monthly,count,neutral,TRUE,vendor_stated,UNITS_PLANNING_QOQ,TRANSFORM.DEV.FACT_MARKERR_MF_PIPELINE_COUNTY_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_640D455D32,markerr_markerr_mf_pipeline_county_monthly_units_planning_yoy,Markerr Units Planning Yoy,pipeline,place,county,monthly,count,neutral,TRUE,vendor_stated,UNITS_PLANNING_YOY,TRANSFORM.DEV.FACT_MARKERR_MF_PIPELINE_COUNTY_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_3CB2B38C23,markerr_markerr_mf_pipeline_county_monthly_units_under_construction,Markerr Units Under Construction,permits,housing,county,monthly,count,neutral,TRUE,vendor_stated,UNITS_UNDER_CONSTRUCTION,TRANSFORM.DEV.FACT_MARKERR_MF_PIPELINE_COUNTY_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_007E4C7649,markerr_markerr_mf_pipeline_county_monthly_zip_count,Markerr Zip Count,pipeline,place,county,monthly,count,neutral,TRUE,vendor_stated,ZIP_COUNT,TRANSFORM.DEV.FACT_MARKERR_MF_PIPELINE_COUNTY_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_B762BF84F7,markerr_markerr_mf_pipeline_h3_r8_monthly_months_supply,Markerr Months Supply,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,MONTHS_SUPPLY,TRANSFORM.DEV.FACT_MARKERR_MF_PIPELINE_H3_R8_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_C5739A0CCE,markerr_markerr_mf_pipeline_h3_r8_monthly_projects_count,Markerr Projects Count,pipeline,place,cbsa,monthly,count,neutral,TRUE,vendor_stated,PROJECTS_COUNT,TRANSFORM.DEV.FACT_MARKERR_MF_PIPELINE_H3_R8_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_D04E8511B5,markerr_markerr_mf_pipeline_h3_r8_monthly_units_permitted,Markerr Units Permitted,permits,housing,cbsa,monthly,count,neutral,TRUE,vendor_stated,UNITS_PERMITTED,TRANSFORM.DEV.FACT_MARKERR_MF_PIPELINE_H3_R8_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_23D7FE78C5,markerr_markerr_mf_pipeline_h3_r8_monthly_units_permitted_3mo_sum,Markerr Units Permitted 3Mo Sum,permits,housing,cbsa,monthly,count,neutral,TRUE,vendor_stated,UNITS_PERMITTED_3MO_SUM,TRANSFORM.DEV.FACT_MARKERR_MF_PIPELINE_H3_R8_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_727E496D29,markerr_markerr_mf_pipeline_h3_r8_monthly_units_permitted_yoy,Markerr Units Permitted Yoy,permits,housing,cbsa,monthly,count,neutral,TRUE,vendor_stated,UNITS_PERMITTED_YOY,TRANSFORM.DEV.FACT_MARKERR_MF_PIPELINE_H3_R8_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_DCC1A4D676,markerr_markerr_mf_pipeline_h3_r8_monthly_units_permitted_yoy_pct,Markerr Units Permitted Yoy Pct,permits,housing,cbsa,monthly,pct,neutral,TRUE,vendor_stated,UNITS_PERMITTED_YOY_PCT,TRANSFORM.DEV.FACT_MARKERR_MF_PIPELINE_H3_R8_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_40337E72E8,markerr_markerr_occupancy_h3_r8_monthly_avg_availability_rate,Markerr Avg Availability Rate,occupancy,housing,cbsa,monthly,pct,neutral,TRUE,vendor_stated,AVG_AVAILABILITY_RATE,TRANSFORM.DEV.FACT_MARKERR_OCCUPANCY_H3_R8_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MARKERR_MAN_A7B5849C9F,markerr_markerr_occupancy_h3_r8_monthly_avg_occupancy_rate,Markerr Avg Occupancy Rate,occupancy,housing,cbsa,monthly,pct,positive,TRUE,vendor_stated,AVG_OCCUPANCY_RATE,TRANSFORM.DEV.FACT_MARKERR_OCCUPANCY_H3_R8_MONTHLY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
